VendName,Year of Po Date,Dept Desc_Num   ,Facility Dept,MnfrName,Unspsc Segment,And Filter,Direct Filter,Dwh Po Status,Exp_Code,Exp_Code_Desc,Facility,Has Contract,MfrCatno,MfrName,Po Date,Pono Release,PoType,SEARCH,Source Code,Unspsc Commodity,VendCatno,Dept Description,Dept Number,Expense Code Descrip,GHX_CONT_ID1,GHX_CONT_ID2,ItemDesc,Mmis Obj Code,MnfrCatNo,PO_QTY_CALC,Qty Invoiced,Qty Received,Po Qty,Qoe Conv Ea,Qty in EA,Qty in EA test,SPEND,SPEND_VALUE,ALIAS,ATTRIBUTE49,Buyer,Buyer Name,Commodity+MFR,Creation Method,Deliverto,Dept Desc_Num,Dwh Facility,Dwh Item Status,Dwh Po Line Status,Dwh Po Submit Type,Exp_Code_Filter_Check,Exp_Desc_Filter_Check,Ext Price,Facility Id,FacilityVend,Full Gl Account,GHX_CONT_ID1_1,GHX_CONT_ID1_CALC,Has Contract Old,INVAMT,Item#,Mfr Name,MFR_VEN Name,Mmis Pkg String,Mmis Qoe,NonContract PunchOut,Null,PACKS_CONT_ID,pick Exp_Code,pick Exp_Desc,Po Create Date,Po Line Status,Po Lineno,Po Price,Po Status,Po Uom,PunchOut Detail,Req Date,Reqno,Requisitioner,Service End,Service Start,Shipto,SPEND (1),SPEND % (for Trend),SPEND_VALUE 1,Unspsc Class,Unspsc Code,Unspsc Family,Vend Name,VendCode
BOSTON SCIENTIFIC CORP,2025,"Cerebral Vascular Center, 3396",S NASSAU,BOSTON SCIENTIFIC CORPORATION,MED SURG SUPPLIES,True,True,CLOSED,,,S NASSAU,Yes,M001719000,BOSTON SCIENTIFIC CORPORATION,3/6/2025 12:00:00 AM,8366501,Non-Stock-Non-Stock_,CAROTID WALLSTENT 6X22X135M001719000404,LAWPOS,MED SURG SUPPLIES,404,Cerebral Vascular Center,3396,Med Surg Supplies,MSHS-CA-237,,CAROTID WALLSTENT 6X22X135,,M001719000,,1,,1,,,0,2170,2170,,,Isa Shachove,Isa Shachove,"MED SURG SUPPLIES 
 
BOSTON SCIENTIFIC CORPORATION",,MM - Store Room,"Cerebral Vascular Center, 3396",S NASSAU,,CLOSED,,FALSE,FALSE,2170,,S NASSAU,,False,MSHS-CA-237,Yes,,77875,BOSTON SCIENTIFIC CORPORATION,BOSTON SCIENTIFIC CORPORATION,,,No, ,NO,,,,CLOSED,1,2170,CLOSED,EA,NF,,,Christopher Nastri,,,STORE,2170,2170,2170,,,,BOSTON SCIENTIFIC CORP,4049
BOSTON SCIENTIFIC CORP,2023,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,4249,"4249, ENDOVASCULAR STENTS",MOUNT SINAI HOSPITAL,Yes,M001719010,BOSTON SCIENTIFIC CORP,11/30/2023 12:00:00 AM,M2038199,PURCHASE ORDER,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CMM001719010M001719010,PMMPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719010,INTERVENTIONAL RADIOLOGY,01040146,ENDOVASCULAR STENTS,MSHS-CA-237,,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CM,4249,M001719010,1,,1,1,1,1,1,2170,2170,101-101-11-21050-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,"ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,M 0146 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,M,MOUNT SINAI HOSPITAL,010401464249,False,MSHS-CA-237,Yes,,203748,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,1/EA,1,No, ,NO,4249, ENDOVASCULAR STENTS,11/30/2023 12:00:00 AM,CLOSED,12,2170,CLOSED,EACH,NF,11/30/2023 12:00:00 AM,MSIR028242,"RADIOLOGY REQ INTERFACE, INTERVENTIONAL",,,M 0146 INTERVENTIONAL RADIOLOGY,2170,2170,2170,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,BSSCIS
BOSTON SCIENTIFIC CORP,2024,"NEURO ENDOVASCULAR SURGERY, 13055",MOUNT SINAI QUEENS,BOSTON SCIENTIFIC,IMPLANTS,True,True,CLOSED,903030,"903030, IMPLANTS",MOUNT SINAI QUEENS,Yes,M001719010,BOSTON SCIENTIFIC,10/17/2024 12:00:00 AM,M3002971,GOODS,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CMM001719010M001719010,ORAPOS,IMPLANTS,M001719010,NEURO ENDOVASCULAR SURGERY,13055,IMPLANTS,MSHS-CA-237,,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CM,903030,M001719010,1,1,1,1,,,,2170,2170,NF,NF,GADSDEN CHONTE,GADSDEN CHONTE,"IMPLANTS 
 
BOSTON SCIENTIFIC",Y,13055 STROKE PROGRAM 25-10 30TH AVE,"NEURO ENDOVASCULAR SURGERY, 13055",MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-13055-903030-00000000000-000-0000-000-00000-00000----,False,MSHS-CA-237,Yes,2170,2023676,BOSTON SCIENTIFIC,BOSTON SCIENTIFIC,NF,1,No, ,NO,903030, IMPLANTS,10/17/2024 12:00:00 AM,CLOSED,1-1-1,2170,CLOSED FOR RECEIVING,EACH,NF,10/17/2024 12:00:00 AM,QS10029455,HERNANDEZ LUIS,,,MOUNT SINAI QUEENS - RECVG MAIN,2170,2170,2170,NF,NF,NF,BOSTON SCIENTIFIC CORP,3160
BOSTON SCIENTIFIC CORP,2024,"NEURO ENDOVASCULAR SURGERY, 13055",MOUNT SINAI QUEENS,BOSTON SCIENTIFIC,IMPLANTS,True,True,CLOSED,903030,"903030, IMPLANTS",MOUNT SINAI QUEENS,Yes,M001719010,BOSTON SCIENTIFIC,12/10/2024 12:00:00 AM,M3027332,GOODS,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CMM001719010M001719010,ORAPOS,IMPLANTS,M001719010,NEURO ENDOVASCULAR SURGERY,13055,IMPLANTS,MSHS-CA-237,,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CM,903030,M001719010,1,1,1,1,,,,2170,2170,NF,NF,GADSDEN CHONTE,GADSDEN CHONTE,"IMPLANTS 
 
BOSTON SCIENTIFIC",Y,13055 STROKE PROGRAM 25-10 30TH AVE,"NEURO ENDOVASCULAR SURGERY, 13055",MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-13055-903030-00000000000-000-0000-000-00000-00000----,False,MSHS-CA-237,Yes,2170,2023676,BOSTON SCIENTIFIC,BOSTON SCIENTIFIC,NF,1,No, ,NO,903030, IMPLANTS,12/10/2024 12:00:00 AM,CLOSED,2-1-1,2170,CLOSED,EACH,NF,12/10/2024 12:00:00 AM,QS10181937,HERNANDEZ LUIS,,,MOUNT SINAI QUEENS - RECVG MAIN,2170,2170,2170,NF,NF,NF,BOSTON SCIENTIFIC CORP,3160
BOSTON SCIENTIFIC CORP,2024,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,903023,"903023, ENDOVASCULAR STENTS",MOUNT SINAI HOSPITAL,Yes,M001719010,BOSTON SCIENTIFIC CORP,1/9/2024 12:00:00 AM,M2052750,PURCHASE ORDER,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CMM001719010M001719010,PMMPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719010,INTERVENTIONAL RADIOLOGY,21050,ENDOVASCULAR STENTS,MSHS-CA-237,,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CM,903023,M001719010,0,0,0,1,1,1,0,1,1,NF,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,"ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,21050 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,NONCAT,CLOSED,EDI,TRUE,TRUE,1,M,MOUNT SINAI HOSPITAL,101-101-11-21050-903023-00000000000-000-0000-000-00000-00000----,False,MSHS-CA-237,Yes,0,203748,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,1/EA,1,No, ,NO,903023, ENDOVASCULAR STENTS,1/9/2024 12:00:00 AM,CLOSED FOR RECEIVING,1,1,CLOSED FOR RECEIVING,EACH,NF,1/9/2024 12:00:00 AM,MSIR028904,"RADIOLOGY REQ INTERFACE, INTERVENTIONAL",,,MOUNT SINAI HOSPITAL - RECVG MAIN,1,0,1,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,BSSCIS
BOSTON SCIENTIFIC CORP,2023,"RADIOLOGY NEURO INTERVENTIONAL, 21052",MOUNT SINAI WEST,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903030,"903030, IMPLANTS",MOUNT SINAI WEST,Yes,M001719010,BOSTON SCIENTIFIC CORP,3/31/2023 12:00:00 AM,1376463,GOODS,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CMM001719010M001719010,ORAPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719010,RADIOLOGY NEURO INTERVENTIONAL,21052,IMPLANTS,MSHS-CA-237,,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CM,903030,M001719010,1,1,1,1,1,1,1,2170,2170,301-301-11-21052-00000000000-0-0,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE","ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,RH 9368 1109,"RADIOLOGY NEURO INTERVENTIONAL, 21052",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,CHP,MOUNT SINAI WEST,1109-900152-01-9368-0000000000-0000-000-000,False,MSHS-CA-237,Yes,2170,2023676,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,EA1,1,No, ,NO,903030, IMPLANTS,3/31/2023 12:00:00 AM,CLOSED,1-1-1,2170,APPROVED,EACH,NF,3/31/2023 12:00:00 AM,3195935,"MCLEOD, KENRICK CHRISTOPHER",,,RH ROOSEVELT,2170,2170,2170,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,3160
BOSTON SCIENTIFIC CORP,2023,"STROKE PROGRAM, 01301735",MOUNT SINAI QUEENS,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,4249,"4249, ENDOVASCULAR STENTS",MOUNT SINAI QUEENS,Yes,M001719010,BOSTON SCIENTIFIC CORP,11/2/2023 12:00:00 AM,Q2028456,PURCHASE ORDER,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CMM001719010M001719010,PMMPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719010,STROKE PROGRAM,01301735,ENDOVASCULAR STENTS,MSHS-CA-237,,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CM,4249,M001719010,1,,1,1,1,1,1,2170,2170,102-107-11-13055-00000000000-0-0,NF,MSQ MAIN PURCHASING,MSQ MAIN PURCHASING,"ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,Q 1735 STROKE PROGRAM 25-10 30TH AVE,"STROKE PROGRAM, 01301735",MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,Q,MOUNT SINAI QUEENS,013017354249,False,MSHS-CA-237,Yes,,203748,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,1/EA,1,No, ,NO,4249, ENDOVASCULAR STENTS,11/2/2023 12:00:00 AM,CLOSED,1,2170,CLOSED,EACH,NF,11/2/2023 12:00:00 AM,MQSC-001894,QSIGHT QUEENS  REQ INTERFACE,,,Q 1735 STROKE PROGRAM 25-10 30TH AVE,2170,2170,2170,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,BSSCIS
BOSTON SCIENTIFIC CORP,2023,"STROKE PROGRAM, 01301735",MOUNT SINAI QUEENS,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,4249,"4249, ENDOVASCULAR STENTS",MOUNT SINAI QUEENS,Yes,M001719010,BOSTON SCIENTIFIC CORP,5/15/2023 12:00:00 AM,Q1964320,PURCHASE ORDER,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CMM001719010M001719010,PMMPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719010,STROKE PROGRAM,01301735,ENDOVASCULAR STENTS,MSHS-CA-237,,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CM,4249,M001719010,1,,1,1,1,1,1,2170,2170,102-107-11-13055-00000000000-0-0,NF,MSQ MAIN PURCHASING,MSQ MAIN PURCHASING,"ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,Q 1735 STROKE PROGRAM 25-10 30TH AVE,"STROKE PROGRAM, 01301735",MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,Q,MOUNT SINAI QUEENS,013017354249,False,MSHS-CA-237,Yes,,203748,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,1/EA,1,No, ,NO,4249, ENDOVASCULAR STENTS,5/15/2023 12:00:00 AM,CLOSED,2,2170,CLOSED,EACH,NF,5/15/2023 12:00:00 AM,MQSC-001598,QSIGHT QUEENS  REQ INTERFACE,,,Q 1735 STROKE PROGRAM 25-10 30TH AVE,2170,2170,2170,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,BSSCIS
BOSTON SCIENTIFIC CORP,2023,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,4249,"4249, ENDOVASCULAR STENTS",MOUNT SINAI HOSPITAL,Yes,M001719010,BOSTON SCIENTIFIC CORP,12/5/2023 12:00:00 AM,M2040180,PURCHASE ORDER,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CMM001719010M001719010,PMMPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719010,INTERVENTIONAL RADIOLOGY,01040146,ENDOVASCULAR STENTS,MSHS-CA-237,,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CM,4249,M001719010,1,,1,1,1,1,1,2170,2170,101-101-11-21050-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,"ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,M 0146 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,M,MOUNT SINAI HOSPITAL,010401464249,False,MSHS-CA-237,Yes,,203748,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,1/EA,1,No, ,NO,4249, ENDOVASCULAR STENTS,12/5/2023 12:00:00 AM,CLOSED,3,2170,CLOSED,EACH,NF,12/5/2023 12:00:00 AM,MSIR028346,"RADIOLOGY REQ INTERFACE, INTERVENTIONAL",,,M 0146 INTERVENTIONAL RADIOLOGY,2170,2170,2170,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,BSSCIS
BOSTON SCIENTIFIC CORP,2025,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,BOSTON SCIENTIFIC,IMPLANTS,True,True,CLOSED,903030,"903030, IMPLANTS",MOUNT SINAI HOSPITAL,Yes,M001719010,BOSTON SCIENTIFIC,6/23/2025 12:00:00 AM,M3115960,GOODS,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CMM001719010M001719010,ORAPOS,IMPLANTS,M001719010,INTERVENTIONAL RADIOLOGY,21050,IMPLANTS,MSHS-CA-237,,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CM,903030,M001719010,1,1,1,1,,,,2170,2170,NF,NF,BUCHANAN   MRS. STEPHANIE,"BUCHANAN, MRS. STEPHANIE","IMPLANTS 
 
BOSTON SCIENTIFIC",Y,21050 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-21050-903030-00000000000-000-0000-000-00000-00000----,False,MSHS-CA-237,Yes,2170,2023676,BOSTON SCIENTIFIC,BOSTON SCIENTIFIC,NF,1,No, ,NO,903030, IMPLANTS,6/23/2025 12:00:00 AM,CLOSED,1-1-1,2170,CLOSED,EACH,NF,6/23/2025 12:00:00 AM,QS10771688,RODRIGUEZ MICHAEL,,,MOUNT SINAI HOSPITAL - RECVG MAIN,2170,2170,2170,NF,NF,NF,BOSTON SCIENTIFIC CORP,3160
BOSTON SCIENTIFIC CORP,2023,"STROKE PROGRAM, 01301735",MOUNT SINAI QUEENS,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,4249,"4249, ENDOVASCULAR STENTS",MOUNT SINAI QUEENS,Yes,M001719010,BOSTON SCIENTIFIC CORP,11/10/2023 12:00:00 AM,Q2031398,PURCHASE ORDER,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CMM001719010M001719010,PMMPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719010,STROKE PROGRAM,01301735,ENDOVASCULAR STENTS,MSHS-CA-237,,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CM,4249,M001719010,1,,1,1,1,1,1,2170,2170,102-107-11-13055-00000000000-0-0,NF,MSQ MAIN PURCHASING,MSQ MAIN PURCHASING,"ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,Q 1735 STROKE PROGRAM 25-10 30TH AVE,"STROKE PROGRAM, 01301735",MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,Q,MOUNT SINAI QUEENS,013017354249,False,MSHS-CA-237,Yes,,203748,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,1/EA,1,No, ,NO,4249, ENDOVASCULAR STENTS,11/10/2023 12:00:00 AM,CLOSED,4,2170,CLOSED,EACH,NF,11/10/2023 12:00:00 AM,MQSC-001898,QSIGHT QUEENS  REQ INTERFACE,,,Q 1735 STROKE PROGRAM 25-10 30TH AVE,2170,2170,2170,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,BSSCIS
BOSTON SCIENTIFIC CORP,2023,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,4249,"4249, ENDOVASCULAR STENTS",MOUNT SINAI HOSPITAL,Yes,M001719010,BOSTON SCIENTIFIC CORP,8/1/2023 12:00:00 AM,M1992817,PURCHASE ORDER,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CMM001719010M001719010,PMMPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719010,INTERVENTIONAL RADIOLOGY,01040146,ENDOVASCULAR STENTS,MSHS-CA-237,,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CM,4249,M001719010,1,,1,1,1,1,1,2170,2170,101-101-11-21050-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,"ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,M 0146 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,M,MOUNT SINAI HOSPITAL,010401464249,False,MSHS-CA-237,Yes,,203748,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,1/EA,1,No, ,NO,4249, ENDOVASCULAR STENTS,8/1/2023 12:00:00 AM,CLOSED,13,2170,CLOSED,EACH,NF,8/1/2023 12:00:00 AM,MSIR026217,"RADIOLOGY REQ INTERFACE, INTERVENTIONAL",,,M 0146 INTERVENTIONAL RADIOLOGY,2170,2170,2170,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,BSSCIS
BOSTON SCIENTIFIC CORP,2024,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,4249,"4249, ENDOVASCULAR STENTS",MOUNT SINAI HOSPITAL,Yes,M001719010,BOSTON SCIENTIFIC CORP,8/13/2024 12:00:00 AM,M2134939,PURCHASE ORDER,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CMM001719010M001719010,PMMPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719010,INTERVENTIONAL RADIOLOGY,01040146,ENDOVASCULAR STENTS,MSHS-CA-237,,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CM,4249,M001719010,1,,1,1,1,1,1,2170,2170,101-101-11-21050-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,"ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,M 0146 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 01040146",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,M,MOUNT SINAI HOSPITAL,010401464249,False,MSHS-CA-237,Yes,,203748,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,1/EA,1,No, ,NO,4249, ENDOVASCULAR STENTS,8/13/2024 12:00:00 AM,CLOSED,5,2170,CLOSED,EACH,NF,8/13/2024 12:00:00 AM,MSIR032448,"RADIOLOGY REQ INTERFACE, INTERVENTIONAL",,,M 0146 INTERVENTIONAL RADIOLOGY,2170,2170,2170,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,BSSCIS
BOSTON SCIENTIFIC CORP,2023,"STROKE PROGRAM, 01301735",MOUNT SINAI QUEENS,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,4249,"4249, ENDOVASCULAR STENTS",MOUNT SINAI QUEENS,Yes,M001719010,BOSTON SCIENTIFIC CORP,1/17/2023 12:00:00 AM,Q1921106,PURCHASE ORDER,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CMM001719010M001719010,PMMPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719010,STROKE PROGRAM,01301735,ENDOVASCULAR STENTS,MSHS-CA-237,,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CM,4249,M001719010,1,,1,1,1,1,1,2170,2170,102-107-11-13055-00000000000-0-0,NF,MSQ MAIN PURCHASING,MSQ MAIN PURCHASING,"ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,Q 1735 STROKE PROGRAM 25-10 30TH AVE,"STROKE PROGRAM, 01301735",MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,Q,MOUNT SINAI QUEENS,013017354249,False,MSHS-CA-237,Yes,,203748,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,1/EA,1,No, ,NO,4249, ENDOVASCULAR STENTS,1/17/2023 12:00:00 AM,CLOSED,2,2170,CLOSED,EACH,NF,1/17/2023 12:00:00 AM,MQSC-001406,QSIGHT QUEENS  REQ INTERFACE,,,Q 1735 STROKE PROGRAM 25-10 30TH AVE,2170,2170,2170,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,BSSCIS
BOSTON SCIENTIFIC CORP,2024,"RADIOLOGY NEURO INTERVENTIONAL, 21052",MOUNT SINAI WEST,BOSTON SCIENTIFIC CORP,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903030,"903030, IMPLANTS",MOUNT SINAI WEST,Yes,M001719010,BOSTON SCIENTIFIC CORP,2/28/2024 12:00:00 AM,1436593,GOODS,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CMM001719010M001719010,ORAPOS,ENDOPROSTHESIS OR WALL STENTS OR TUBES,M001719010,RADIOLOGY NEURO INTERVENTIONAL,21052,IMPLANTS,MSHS-CA-237,,STENT ENDOPROSTHESIS WALL METAL CAROTID 8 X 21 5FR 135CM,903030,M001719010,1,1,1,1,1,1,1,2170,2170,301-301-11-21052-00000000000-0-0,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE","ENDOPROSTHESIS OR WALL STENTS OR TUBES 
 
BOSTON SCIENTIFIC CORP",SYSTEM CREATED,RH 9368 1109,"RADIOLOGY NEURO INTERVENTIONAL, 21052",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,2170,CHP,MOUNT SINAI WEST,1109-900152-01-9368-0000000000-0000-000-000,False,MSHS-CA-237,Yes,2170,2023676,BOSTON SCIENTIFIC CORP,BOSTON SCIENTIFIC CORP,EA1,1,No, ,NO,903030, IMPLANTS,2/28/2024 12:00:00 AM,CLOSED,1-1-1,2170,APPROVED,EACH,NF,2/28/2024 12:00:00 AM,3322577,"MCLEOD, KENRICK CHRISTOPHER",,,RH ROOSEVELT,2170,2170,2170,STENTS,42295905,SURGICAL PRODUCTS,BOSTON SCIENTIFIC CORP,3160
