VendName,Year of Po Date,Dept Desc_Num   ,Facility Dept,MnfrName,Unspsc Segment,And Filter,Direct Filter,Dwh Po Status,Exp_Code,Exp_Code_Desc,Facility,Has Contract,MfrCatno,MfrName,Po Date,Pono Release,PoType,REQ_SOURCE,SEARCH,Source Code,Unspsc Commodity,VendCatno,Dept Description,Dept Number,Expense Code Descrip,GHX_CONT_ID1,GHX_CONT_ID2,ItemDesc,Mmis Obj Code,MnfrCatNo,PO_QTY_CALC,Qty Invoiced,Qty Received,Po Qty,Qoe Conv Ea,Qty in EA,Qty in EA test,SPEND,SPEND_VALUE,ALIAS,ATTRIBUTE49,Buyer,Buyer Name,Commodity+MFR,Creation Method,Deliverto,Dept Desc_Num,Dwh Facility,Dwh Item Status,Dwh Po Line Status,Dwh Po Submit Type,Exp_Code_Filter_Check,Exp_Desc_Filter_Check,Ext Price,Facility Id,FacilityVend,Full Gl Account,GHX_CONT_ID1_1,GHX_CONT_ID1_CALC,Has Contract (1),Has Contract Old,INVAMT,Item#,Mfr Name,MFR_VEN Name,Mmis Pkg String,Mmis Qoe,NonContract PunchOut,Null,PACKS_CONT_ID,pick Exp_Code,pick Exp_Desc,Po Create Date,Po Line Status,Po Lineno,Po Price,Po Status,Po Uom,PO_DATE,PunchOut Detail,Req Date,Reqno,Requisitioner,Service End,Service Start,Shipto,SPEND % (for Trend),Unspsc Class,Unspsc Code,Unspsc Family,Vend Name,VendCode
COOK MEDICAL INC,2025,"OR SUITE GENERAL SURGERY, 12207",MOUNT SINAI HOSPITAL,COOK MEDICAL,ANGIOPLASTY BALLOON CATHETERS,True,True,CLOSED,903003,"903003, ANGIOPLASTY BALLOON CATHETERS",MOUNT SINAI HOSPITAL,Yes,G57889,COOK MEDICAL,8/1/2025 12:00:00 AM,M3133926,GOODS,NF,CATHETER BALLOON DILATION PTA ADVANCE SERENITY 14 WIRE 0.14IN 2MM D 22CM LG57889G57889,ORAPOS,ANGIOPLASTY BALLOON CATHETERS,G57889,OR SUITE GENERAL SURGERY,12207,ANGIOPLASTY BALLOON CATHETERS,PP-CA-551,,CATHETER BALLOON DILATION PTA ADVANCE SERENITY 14 WIRE 0.14IN 2MM D 22CM L,903003,G57889,5,5,5,5,1,5,5,1182.45,1182.45,NF,NF,VEGA WILLIAM,VEGA WILLIAM,"ANGIOPLASTY BALLOON CATHETERS 
 
COOK MEDICAL",Y,12207 OR VASCULAR GP3E,"OR SUITE GENERAL SURGERY, 12207",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,1182.45,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12207-903003-00000000000-000-0000-000-00000-00000----,False,PP-CA-551,Yes,Yes,1182.45,8391366,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903003, ANGIOPLASTY BALLOON CATHETERS,8/1/2025 12:00:00 AM,CLOSED,5-1-1,236.49,CLOSED FOR RECEIVING,EACH,8/1/2025 12:00:00 AM,NF,8/1/2025 12:00:00 AM,M72892,ASHLEY SHANNON,,,MOUNT SINAI HOSPITAL - RECVG MAIN,1182.45,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2024,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,COOK MEDICAL,PERIPHERAL CATHETERS,True,True,CLOSED,903056,"903056, PERIPHERAL CATHETERS",MOUNT SINAI HOSPITAL,Yes,G11571,COOK MEDICAL,11/27/2024 12:00:00 AM,M3022369,GOODS,NF,INTRODUCER SHTH 5FR 45CM CHBG11571G11571,ORAPOS,PERIPHERAL CATHETERS,G11571,CARDIAC CATH LAB,12501,PERIPHERAL CATHETERS,PP-CA-711,,INTRODUCER SHTH 5FR 45CM CHB,903056,G11571,10,10,10,10,1,10,10,461.5,461.5,NF,NF,VEGA WILLIAM,VEGA WILLIAM,"PERIPHERAL CATHETERS 
 
COOK MEDICAL",Y,12501 CARD CATH LAB GP5C RM280,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,461.5,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12501-903056-00000000000-000-0000-000-00000-00000----,False,PP-CA-711,Yes,Yes,461.5,5132474,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903056, PERIPHERAL CATHETERS,11/27/2024 12:00:00 AM,CLOSED,4-1-1,46.15,CLOSED FOR RECEIVING,EACH,11/27/2024 12:00:00 AM,NF,11/27/2024 12:00:00 AM,QS10151123,JORDAN JUANITA,,,MOUNT SINAI HOSPITAL - RECVG MAIN,461.5,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,COOK MEDICAL,PERIPHERAL CATHETERS,True,True,CLOSED,903056,"903056, PERIPHERAL CATHETERS",MOUNT SINAI WEST,Yes,G10383,COOK MEDICAL,3/16/2025 12:00:00 AM,W1037174,GOODS,NF,SHEATH GUIDING 40CM BALKIN CURVE 6FR 2.2MM FLEXOR CHECK-FLO ACCEPTS .038IN GUIDEWIREG10383G10383,ORAPOS,PERIPHERAL CATHETERS,G10383,OR SUITE VASCULAR SURGERY,12214,PERIPHERAL CATHETERS,PP-CA-711,,SHEATH GUIDING 40CM BALKIN CURVE 6FR 2.2MM FLEXOR CHECK-FLO ACCEPTS .038IN GUIDEWIRE,903056,G10383,1,0,1,1,1,1,1,0,0,NF,NF,PERNELL JOURNEE,PERNELL JOURNEE,"PERIPHERAL CATHETERS 
 
COOK MEDICAL",Y,445 W 58TH ST OR STE VASCULAR SURG OR SUITE VASCULAR SURGERY,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,50.2,MOUNT SINAI - WEST,MOUNT SINAI WEST,301-301-11-12214-903056-00000000000-000-0000-000-00000-00000----,False,PP-CA-711,Yes,Yes,0,2016129,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903056, PERIPHERAL CATHETERS,2/26/2025 12:00:00 AM,CLOSED FOR RECEIVING,1-1-1,50.2,CLOSED FOR RECEIVING,EACH,3/16/2025 12:00:00 AM,NF,2/26/2025 12:00:00 AM,W13768,MCLEOD KENRICK,,,MOUNT SINAI WEST - RECVG MAIN,50.2,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"RADIOLOGY DIAGNOSTIC, 21008",MOUNT SINAI WEST,COOK MEDICAL,SUTURES,True,True,CLOSED,903069,"903069, SUTURES",MOUNT SINAI WEST,Yes,G04474,COOK MEDICAL,1/27/2025 12:00:00 AM,W1028314,GOODS,NF,SET SUTURE 12CM 75CM .035IN 17GA COPE GASTROINTESTINAL STAINLESS STEEL 2 ANCHOR INTRODUCER NEEDLE CARTRIDGE SPECIAL STRAIGHT GUIDEWIRE STERILEG04474G04474,ORAPOS,SUTURES,G04474,RADIOLOGY DIAGNOSTIC,21008,SUTURES,PP-CA-536,,SET SUTURE 12CM 75CM .035IN 17GA COPE GASTROINTESTINAL STAINLESS STEEL 2 ANCHOR INTRODUCER NEEDLE CARTRIDGE SPECIAL STRAIGHT GUIDEWIRE STERILE,903069,G04474,2,0,2,2,1,2,2,0,0,NF,NF,PERNELL JOURNEE,PERNELL JOURNEE,"SUTURES 
 
COOK MEDICAL",Y,1000 10TH AVE W RM 4B25 RAD DIAG WEST RM RAD DIAG,"RADIOLOGY DIAGNOSTIC, 21008",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,163.98,MOUNT SINAI - WEST,MOUNT SINAI WEST,301-301-11-21008-903069-00000000000-000-0000-000-00000-00000----,False,PP-CA-536,Yes,Yes,0,9429211,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903069, SUTURES,1/27/2025 12:00:00 AM,CLOSED FOR RECEIVING,1-1-1,81.99,CLOSED FOR RECEIVING,EACH,1/27/2025 12:00:00 AM,NF,1/27/2025 12:00:00 AM,QS10307823,MCLEOD KENRICK,,,MOUNT SINAI WEST - RECVG MAIN,163.98,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,COOK MEDICAL,IMPLANTS,True,True,CLOSED,903030,"903030, IMPLANTS",MOUNT SINAI HOSPITAL,No,G47354,COOK MEDICAL,3/28/2025 12:00:00 AM,M3077551,GOODS,QSIGHT,COIL EMBOLIZATION 14CM NESTER 6MM 7.4 LOOP STERILE LATEX FREE PLATINUM FIBER ACCEPTS .035IN CATHETERG47354G47354,ORAPOS,IMPLANTS,G47354,INTERVENTIONAL RADIOLOGY,21050,IMPLANTS,,,COIL EMBOLIZATION 14CM NESTER 6MM 7.4 LOOP STERILE LATEX FREE PLATINUM FIBER ACCEPTS .035IN CATHETER,903030,G47354,2,2,2,2,1,2,2,241.98,241.98,NF,NF,BUCHANAN   MRS. STEPHANIE,"BUCHANAN, MRS. STEPHANIE","IMPLANTS 
 
COOK MEDICAL",NF,21050 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,241.98,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-21050-903030-00000000000-000-0000-000-00000-00000----,True,,No,No,241.98,1935708,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903030, IMPLANTS,3/28/2025 12:00:00 AM,CLOSED,1-1-1,120.99,CLOSED,EACH,3/28/2025 12:00:00 AM,NF,3/28/2025 12:00:00 AM,QS10500357,RODRIGUEZ MICHAEL,,,MOUNT SINAI HOSPITAL - RECVG MAIN,241.98,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,COOK MEDICAL,IMPLANTS,True,True,CLOSED,903030,"903030, IMPLANTS",MOUNT SINAI HOSPITAL,Yes,G38486,COOK MEDICAL,4/23/2025 12:00:00 AM,M3089631,GOODS,QSIGHT,STENT VASCULAR 40MM 125CM 7MM ZILVER PTX PERIPHERAL DRUG ELUTE OTW DELIVERY SYSTEM ACCEPTS .035IN GUIDEWIRE 6FR SHEATHG38486G38486,ORAPOS,IMPLANTS,G38486,INTERVENTIONAL RADIOLOGY,21050,IMPLANTS,PP-CA-575,,STENT VASCULAR 40MM 125CM 7MM ZILVER PTX PERIPHERAL DRUG ELUTE OTW DELIVERY SYSTEM ACCEPTS .035IN GUIDEWIRE 6FR SHEATH,903030,G38486,1,1,1,1,1,1,1,1174.99,1174.99,NF,NF,BUCHANAN   MRS. STEPHANIE,"BUCHANAN, MRS. STEPHANIE","IMPLANTS 
 
COOK MEDICAL",NF,21050 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,1174.99,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-21050-903030-00000000000-000-0000-000-00000-00000----,False,PP-CA-575,Yes,Yes,1174.99,8013657,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903030, IMPLANTS,4/23/2025 12:00:00 AM,CLOSED,4-1-1,1174.99,CLOSED,EACH,4/23/2025 12:00:00 AM,NF,4/23/2025 12:00:00 AM,QS10582252,RODRIGUEZ MICHAEL,,,MOUNT SINAI HOSPITAL - RECVG MAIN,1174.99,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,COOK MEDICAL,IMPLANTS,True,True,CLOSED,903030,"903030, IMPLANTS",MOUNT SINAI HOSPITAL,No,G47354,COOK MEDICAL,6/24/2025 12:00:00 AM,M3116786,GOODS,QSIGHT,COIL EMBOLIZATION 14CM NESTER 6MM 7.4 LOOP STERILE LATEX FREE PLATINUM FIBER ACCEPTS .035IN CATHETERG47354G47354,ORAPOS,IMPLANTS,G47354,INTERVENTIONAL RADIOLOGY,21050,IMPLANTS,,,COIL EMBOLIZATION 14CM NESTER 6MM 7.4 LOOP STERILE LATEX FREE PLATINUM FIBER ACCEPTS .035IN CATHETER,903030,G47354,10,10,10,10,1,10,10,1209.9,1209.9,NF,NF,BUCHANAN   MRS. STEPHANIE,"BUCHANAN, MRS. STEPHANIE","IMPLANTS 
 
COOK MEDICAL",NF,21050 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,1209.9,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-21050-903030-00000000000-000-0000-000-00000-00000----,True,,No,No,1209.9,1935708,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903030, IMPLANTS,6/24/2025 12:00:00 AM,CLOSED,2-1-1,120.99,CLOSED,EACH,6/24/2025 12:00:00 AM,NF,6/24/2025 12:00:00 AM,QS10777677,RODRIGUEZ MICHAEL,,,MOUNT SINAI HOSPITAL - RECVG MAIN,1209.9,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,COOK MEDICAL,PERIPHERAL CATHETERS,True,True,CLOSED,903056,"903056, PERIPHERAL CATHETERS",MOUNT SINAI MORNINGSIDE,Yes,G11636,COOK MEDICAL,8/15/2025 12:00:00 AM,W1083235,GOODS,QSIGHT,SHEATH GUIDING 70CM 6FR 2.2MM FLEXOR CHECK-FLO RAABE MODIFICATION ACCEPTS .038IN GUIDEWIREG11636G11636,ORAPOS,PERIPHERAL CATHETERS,G11636,CARDIAC CATHERIZATION,12605,PERIPHERAL CATHETERS,PP-CA-711,,SHEATH GUIDING 70CM 6FR 2.2MM FLEXOR CHECK-FLO RAABE MODIFICATION ACCEPTS .038IN GUIDEWIRE,903056,G11636,1,1,1,1,1,1,1,56.99,56.99,NF,NF,FORERO PAULO,FORERO PAULO,"PERIPHERAL CATHETERS 
 
COOK MEDICAL",NF,12605 MS MRNGSIDE CARD CATH 2,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,56.99,MOUNT SINAI MORNINGSIDE,MOUNT SINAI MORNINGSIDE,302-302-11-12605-903056-00000000000-000-0000-000-00000-00000----,False,PP-CA-711,Yes,Yes,56.99,6021832,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903056, PERIPHERAL CATHETERS,8/15/2025 12:00:00 AM,CLOSED,1-1-1,56.99,CLOSED,EACH,8/15/2025 12:00:00 AM,NF,8/15/2025 12:00:00 AM,QS10941855,TORRES ERIKA,,,MOUNT SINAI MORNINGSIDE - RECVG MAIN,56.99,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI QUEENS,COOK MEDICAL,ANGIOPLASTY BALLOON CATHETERS,True,True,CLOSED,903003,"903003, ANGIOPLASTY BALLOON CATHETERS",MOUNT SINAI QUEENS,Yes,G57951,COOK MEDICAL,2/27/2025 12:00:00 AM,M3063830,GOODS,QSIGHT,CATHETER BALLOON DILATATION 150CM 22CM ADVANCE SERENITY ILIAC FEMORAL RENAL POPLITEAL 2.5MM OTW LOW TIP ENTRY PROFILE COAXIAL SHAFTG57951G57951,ORAPOS,ANGIOPLASTY BALLOON CATHETERS,G57951,INTERVENTIONAL RADIOLOGY,21050,ANGIOPLASTY BALLOON CATHETERS,PP-CA-551,,CATHETER BALLOON DILATATION 150CM 22CM ADVANCE SERENITY ILIAC FEMORAL RENAL POPLITEAL 2.5MM OTW LOW TIP ENTRY PROFILE COAXIAL SHAFT,903003,G57951,1,1,1,1,1,1,1,215.49,215.49,NF,NF,GADSDEN CHONTE,GADSDEN CHONTE,"ANGIOPLASTY BALLOON CATHETERS 
 
COOK MEDICAL",NF,21050 INTR RAD 25-20 30TH AVE 3 FL RM 1,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,215.49,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-21050-903003-00000000000-000-0000-000-00000-00000----,False,PP-CA-551,Yes,Yes,215.49,8685001,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903003, ANGIOPLASTY BALLOON CATHETERS,2/27/2025 12:00:00 AM,CLOSED,1-1-1,215.49,CLOSED,BOX,2/27/2025 12:00:00 AM,NF,2/27/2025 12:00:00 AM,QS10407745,MCDERMOTT JOHN,,,MOUNT SINAI QUEENS - RECVG MAIN,215.49,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,COOK MEDICAL,MED/SURG DISPOSABLE,True,True,CLOSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI HOSPITAL,No,G01203,COOK MEDICAL,7/28/2025 12:00:00 AM,M3131315,GOODS,QSIGHT,STOPCOCK INTRAVENOUS 3 WAY 2 FEMALE TO MALE LUER LOCK ROTATING ADAPTER STERILE DISPOSABLE PLASTICG01203G01203,ORAPOS,MED/SURG DISPOSABLE,G01203,INTERVENTIONAL RADIOLOGY,21050,MED/SURG DISPOSABLE,,,STOPCOCK INTRAVENOUS 3 WAY 2 FEMALE TO MALE LUER LOCK ROTATING ADAPTER STERILE DISPOSABLE PLASTIC,903037,G01203,20,0,20,20,1,20,20,0,0,NF,NF,BUCHANAN   MRS. STEPHANIE,"BUCHANAN, MRS. STEPHANIE","MED/SURG DISPOSABLE 
 
COOK MEDICAL",NF,21050 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,120.922,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-21050-903037-00000000000-000-0000-000-00000-00000----,True,,No,No,0,5132025,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903037, MED/SURG DISPOSABLE,7/28/2025 12:00:00 AM,CLOSED FOR RECEIVING,1-1-1,6.0461,CLOSED FOR RECEIVING,EACH,7/28/2025 12:00:00 AM,NF,7/28/2025 12:00:00 AM,QS10878625,RODRIGUEZ MICHAEL,,,MOUNT SINAI HOSPITAL - RECVG MAIN,120.922,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,COOK MEDICAL,ANGIOPLASTY BALLOON CATHETERS,True,True,CLOSED,903003,"903003, ANGIOPLASTY BALLOON CATHETERS",MOUNT SINAI HOSPITAL,Yes,G50265,COOK MEDICAL,2/24/2025 12:00:00 AM,M3062181,GOODS,QSIGHT,CATHETER BLLN DIL 8MM 80CM 2CM ILCG50265G50265,ORAPOS,ANGIOPLASTY BALLOON CATHETERS,G50265,CARDIAC CATH LAB,12501,ANGIOPLASTY BALLOON CATHETERS,PP-CA-551,,CATHETER BLLN DIL 8MM 80CM 2CM ILC,903003,G50265,1,1,1,1,1,1,1,230.99,230.99,NF,NF,VEGA WILLIAM,VEGA WILLIAM,"ANGIOPLASTY BALLOON CATHETERS 
 
COOK MEDICAL",Y,12501 CARD CATH LAB GP5C RM280,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,230.99,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12501-903003-00000000000-000-0000-000-00000-00000----,False,PP-CA-551,Yes,Yes,230.99,8318862,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903003, ANGIOPLASTY BALLOON CATHETERS,2/24/2025 12:00:00 AM,CLOSED,4-1-1,230.99,CLOSED,BOX,2/24/2025 12:00:00 AM,NF,2/24/2025 12:00:00 AM,QS10397369,RODRIGUEZ JORDAN,,,MOUNT SINAI HOSPITAL - RECVG MAIN,230.99,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,COOK MEDICAL,IMPLANTS,True,True,CLOSED,903030,"903030, IMPLANTS",MOUNT SINAI HOSPITAL,Yes,G38489,COOK MEDICAL,6/24/2025 12:00:00 AM,M3116180,GOODS,QSIGHT,STENT VASCULAR ZILVER PTX L100 MM L125 CM OD7 MM PERIPHERAL DRUG ELUTE OTW DELIVERY SYSTEM ACCEPTS .035 IN GUIDEWIRE 6 FR SHEATHG38489G38489,ORAPOS,IMPLANTS,G38489,CARDIAC CATH LAB,12501,IMPLANTS,PP-CA-575,,STENT VASCULAR ZILVER PTX L100 MM L125 CM OD7 MM PERIPHERAL DRUG ELUTE OTW DELIVERY SYSTEM ACCEPTS .035 IN GUIDEWIRE 6 FR SHEATH,903030,G38489,1,1,1,1,1,1,1,1794.99,1794.99,NF,NF,VEGA WILLIAM,VEGA WILLIAM,"IMPLANTS 
 
COOK MEDICAL",Y,12501 CARD CATH LAB GP5C RM280,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,1794.99,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12501-903030-00000000000-000-0000-000-00000-00000----,False,PP-CA-575,Yes,Yes,1794.99,8073145,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903030, IMPLANTS,6/23/2025 12:00:00 AM,CLOSED,2-1-1,1794.99,CLOSED,BOX,6/24/2025 12:00:00 AM,NF,6/23/2025 12:00:00 AM,QS10772508,RODRIGUEZ JORDAN,,,MOUNT SINAI HOSPITAL - RECVG MAIN,1794.99,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,COOK MEDICAL,MED/SURG DISPOSABLE,True,True,CLOSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI HOSPITAL,Yes,G00219,COOK MEDICAL,8/6/2025 12:00:00 AM,M3135309,GOODS,QSIGHT,STOPCOCK IV 3 WAY 2 FEMALE TO MALE LUER LOCK ID.07 IN COOK PLASTIC PERIPHERALG00219G00219,ORAPOS,MED/SURG DISPOSABLE,G00219,INTERVENTIONAL RADIOLOGY,21050,MED/SURG DISPOSABLE,PP-CA-536,,STOPCOCK IV 3 WAY 2 FEMALE TO MALE LUER LOCK ID.07 IN COOK PLASTIC PERIPHERAL,903037,G00219,5,5,5,5,1,5,5,29.95,29.95,NF,NF,BUCHANAN   MRS. STEPHANIE,"BUCHANAN, MRS. STEPHANIE","MED/SURG DISPOSABLE 
 
COOK MEDICAL",Y,21050 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,29.95,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-21050-903037-00000000000-000-0000-000-00000-00000----,False,PP-CA-536,Yes,Yes,29.95,2008440,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903037, MED/SURG DISPOSABLE,8/6/2025 12:00:00 AM,CLOSED,1-1-1,5.99,CLOSED,EACH,8/6/2025 12:00:00 AM,NF,8/6/2025 12:00:00 AM,QS10907868,RODRIGUEZ MICHAEL,,,MOUNT SINAI HOSPITAL - RECVG MAIN,29.95,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,COOK MEDICAL,PERIPHERAL CATHETERS,True,True,CLOSED,903056,"903056, PERIPHERAL CATHETERS",MOUNT SINAI HOSPITAL,Yes,G06496,COOK MEDICAL,2/5/2025 12:00:00 AM,M3053269,GOODS,QSIGHT,INTRODUCER SHEATH PEEL-AWAY 15.5CM 20CM 14FR PERCUTANEOUS ACCEPTSG06496G06496,ORAPOS,PERIPHERAL CATHETERS,G06496,INTERVENTIONAL RADIOLOGY,21050,PERIPHERAL CATHETERS,PP-CA-711,,INTRODUCER SHEATH PEEL-AWAY 15.5CM 20CM 14FR PERCUTANEOUS ACCEPTS,903056,G06496,1,1,1,1,1,1,1,45.89,45.89,NF,NF,VEGA WILLIAM,VEGA WILLIAM,"PERIPHERAL CATHETERS 
 
COOK MEDICAL",Y,21050 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,45.89,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-21050-903056-00000000000-000-0000-000-00000-00000----,False,PP-CA-711,Yes,Yes,45.89,2012585,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903056, PERIPHERAL CATHETERS,2/5/2025 12:00:00 AM,CLOSED,1-1-1,45.89,CLOSED,EACH,2/5/2025 12:00:00 AM,NF,2/5/2025 12:00:00 AM,QS10342828,RODRIGUEZ MICHAEL,,,MOUNT SINAI HOSPITAL - RECVG MAIN,45.89,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,COOK MEDICAL,PERIPHERAL CATHETERS,True,True,CLOSED,903056,"903056, PERIPHERAL CATHETERS",MOUNT SINAI HOSPITAL,Yes,G48004,COOK MEDICAL,7/16/2025 12:00:00 AM,M3125721,GOODS,QSIGHT,SET ACCESS .018IN 10CM 7CM MICROPUNCTURE 4FR 21GA STIFFEN CANNULA COAXIAL CATHETER GUIDEWIRE ECHOGENIC NEEDLE TIP STERILE DISPOSABLE NITINOLG48004G48004,ORAPOS,PERIPHERAL CATHETERS,G48004,CARDIAC CATH LAB,12501,PERIPHERAL CATHETERS,PP-CA-711,,SET ACCESS .018IN 10CM 7CM MICROPUNCTURE 4FR 21GA STIFFEN CANNULA COAXIAL CATHETER GUIDEWIRE ECHOGENIC NEEDLE TIP STERILE DISPOSABLE NITINOL,903056,G48004,50,50,50,50,1,50,50,1650,1650,NF,NF,VEGA WILLIAM,VEGA WILLIAM,"PERIPHERAL CATHETERS 
 
COOK MEDICAL",Y,12501 CARD CATH LAB GP5C RM280,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,1650,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12501-903056-00000000000-000-0000-000-00000-00000----,False,PP-CA-711,Yes,Yes,1650,5133402,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903056, PERIPHERAL CATHETERS,7/15/2025 12:00:00 AM,CLOSED,4-1-1,33,CLOSED,EACH,7/16/2025 12:00:00 AM,NF,7/15/2025 12:00:00 AM,QS10839493,RODRIGUEZ JORDAN,,,MOUNT SINAI HOSPITAL - RECVG MAIN,1650,NF,NF,NF,COOK MEDICAL INC,4900
