Facility Dept,Year of Po Date,VendName,Dept Desc_Num   ,Dwh Po Status,Exp_Code,Exp_Code_Desc,Facility,Has Contract,Has Contract Old,MfrCatno,MfrName,Po Date,Pono Release,PoType,SEARCH,Source Code,Unspsc Commodity,VendCatno,Dept Description,Dept Number,Expense Code Descrip,GHX_CONT_ID1,GHX_CONT_ID2,ItemDesc,Mmis Obj Code,MnfrCatNo,Qty Invoiced,Qty Received,Po Qty,Qoe Conv Ea,Qty in EA,SPEND,SPEND_VALUE,ALIAS,And Filter,ATTRIBUTE49,Buyer,Buyer Name,Commodity+MFR,Creation Method,Deliverto,Dept Desc_Num,Direct Filter,Dwh Facility,Dwh Item Status,Dwh Po Line Status,Dwh Po Submit Type,Exp_Code_Filter_Check,Exp_Desc_Filter_Check,Ext Price,Facility Id,FacilityVend,Full Gl Account,GHX_CONT_ID1_1,GHX_CONT_ID1_CALC,Has Contract (1),INVAMT,Item#,Mfr Name,MFR_VEN Name,Mmis Pkg String,Mmis Qoe,MnfrName,NonContract PunchOut,Null,PACKS_CONT_ID,pick Exp_Code,pick Exp_Desc,Po Create Date,Po Line Status,Po Lineno,Po Price,Po Status,Po Uom,PO_DATE,PO_QTY_CALC,PunchOut Detail,Qty in EA test,Req Date,Reqno,Requisitioner,Service End,Service Start,Shipto,SPEND % (for Trend),Unspsc Class,Unspsc Code,Unspsc Family,Unspsc Segment,Vend Name,VendCode
MOUNT SINAI HOSPITAL,2025,MEDLINE INDUSTRIES INC,"NURSING LABOR & DELIV KP 2-MSH, 10263",OPEN,903079,"903079, UROLOGY",MOUNT SINAI HOSPITAL,Yes,Yes,A303414A,BD,2/20/2025 12:00:00 AM,M3060477,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING LABOR & DELIV KP 2-MSH,10263,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,5,5,5,10,50,1097,1097,NF,True,NF,ANDERSON   MRS. DEBORAH,"ANDERSON, MRS. DEBORAH","UROLOGY 
 
BD",Y,10263 MC KP2 L&D EAST,"NURSING LABOR & DELIV KP 2-MSH, 10263",True,MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,1097,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-10263-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,1097,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,2/20/2025 12:00:00 AM,CLOSED,7-1-1,219.4,OPEN,CASE,2/20/2025 12:00:00 AM,5,NF,50,2/20/2025 12:00:00 AM,M32686,CARTER MILES,,,MOUNT SINAI HOSPITAL - RECVG MAIN,1097,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI HOSPITAL,2025,MEDLINE INDUSTRIES INC,"NURSING EMERGENCY SERVICES, 12001",OPEN,903079,"903079, UROLOGY",MOUNT SINAI HOSPITAL,Yes,Yes,A303414A,BD,5/1/2025 12:00:00 AM,M3093402,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING EMERGENCY SERVICES,12001,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,1,1,1,10,10,232.2,232.2,NF,True,NF,DIAZ VANESSA,DIAZ VANESSA,"UROLOGY 
 
BD",Y,12001 GPMC NM-220 ED CLN UTILITY 0785,"NURSING EMERGENCY SERVICES, 12001",True,MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,232.199,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12001-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,232.2,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,5/1/2025 12:00:00 AM,CLOSED,6-1-1,232.199,OPEN,CASE,5/1/2025 12:00:00 AM,1,NF,10,5/1/2025 12:00:00 AM,M50315,PAGAN CHANTELL,,,MOUNT SINAI HOSPITAL - RECVG MAIN,232.199,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI HOSPITAL,2025,MEDLINE INDUSTRIES INC,"CARDIAC CATH LAB, 12501",OPEN,903079,"903079, UROLOGY",MOUNT SINAI HOSPITAL,Yes,Yes,A303414A,BD,4/10/2025 12:00:00 AM,M3083562,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,CARDIAC CATH LAB,12501,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,10,10,10,,,232.2,232.2,NF,True,NF,VEGA WILLIAM,VEGA WILLIAM,"UROLOGY 
 
BD",Y,12501 CARD CATH LAB GP5C RM280,"CARDIAC CATH LAB, 12501",True,MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,232.199,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12501-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,232.2,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,4/10/2025 12:00:00 AM,CLOSED,8-1-1,23.2199,OPEN,EACH,4/10/2025 12:00:00 AM,10,NF,,4/10/2025 12:00:00 AM,M45201,RODRIGUEZ JORDAN,,,MOUNT SINAI HOSPITAL - RECVG MAIN,232.199,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"NURSING STATION 3E-MSQ, 10406",OPEN,903079,"903079, UROLOGY",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,6/30/2025 12:00:00 AM,M3118890,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING STATION 3E-MSQ,10406,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,2,2,2,,,46.44,46.44,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"UROLOGY 
 
BD",Y,10406 NSG STATION 3E 25-10 30TH AVE 3FL,"NURSING STATION 3E-MSQ, 10406",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,46.44,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-10406-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,46.44,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,6/30/2025 12:00:00 AM,CLOSED,30-1-1,23.22,OPEN,EACH,6/30/2025 12:00:00 AM,2,NF,,6/30/2025 12:00:00 AM,Q10546,RUIZ JUNIOR NORMAN,,,MOUNT SINAI QUEENS - RECVG MAIN,46.44,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"EMERGENCY DEPARTMENT, 14100",OPEN,903079,"903079, UROLOGY",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,6/26/2025 12:00:00 AM,M3117147,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,EMERGENCY DEPARTMENT,14100,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,16,16,16,,,371.52,371.52,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"UROLOGY 
 
BD",Y,14100 ED A1-218 25-10 30TH AVE 1FL,"EMERGENCY DEPARTMENT, 14100",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,371.52,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-14100-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,371.52,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,6/25/2025 12:00:00 AM,CLOSED,62-1-1,23.22,OPEN,EACH,6/26/2025 12:00:00 AM,16,NF,,6/25/2025 12:00:00 AM,Q10358,AQUINO CLAIRE,,,MOUNT SINAI QUEENS - RECVG MAIN,371.52,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"EMERGENCY DEPARTMENT, 14100",OPEN,903079,"903079, UROLOGY",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,7/22/2025 12:00:00 AM,M3128750,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,EMERGENCY DEPARTMENT,14100,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,0,0,16,,,0,0,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"UROLOGY 
 
BD",Y,14100 ED A1-218 25-10 30TH AVE 1FL,"EMERGENCY DEPARTMENT, 14100",True,MOUNT SINAI QUEENS,ACTIVE,OPEN,EDI,TRUE,TRUE,371.52,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-14100-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,0,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,7/22/2025 12:00:00 AM,OPEN,37-1-1,23.22,OPEN,EACH,7/22/2025 12:00:00 AM,0,NF,0,7/22/2025 12:00:00 AM,Q11307,AQUINO CLAIRE,,,MOUNT SINAI QUEENS - RECVG MAIN,0,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"NURSING STATION 2-MSQ, 10405",CLOSED,903079,"903079, UROLOGY",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,7/18/2025 12:00:00 AM,M3127321,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING STATION 2-MSQ,10405,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,2,2,2,,,46.44,46.44,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"UROLOGY 
 
BD",Y,10405 NSG STATION 2 25-10 30TH AVE 2FL,"NURSING STATION 2-MSQ, 10405",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,46.44,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-10405-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,46.44,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,7/18/2025 12:00:00 AM,CLOSED,3-1-1,23.22,CLOSED,EACH,7/18/2025 12:00:00 AM,2,NF,,7/18/2025 12:00:00 AM,Q11211,RUIZ JUNIOR NORMAN,,,MOUNT SINAI QUEENS - RECVG MAIN,46.44,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"EMERGENCY DEPARTMENT, 14100",CLOSED,903079,"903079, UROLOGY",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,6/11/2025 12:00:00 AM,M3111314,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,EMERGENCY DEPARTMENT,14100,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,8,8,8,,,185.76,185.76,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"UROLOGY 
 
BD",Y,14100 ED A1-218 25-10 30TH AVE 1FL,"EMERGENCY DEPARTMENT, 14100",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,185.76,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-14100-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,185.76,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,6/11/2025 12:00:00 AM,CLOSED,29-1-1,23.22,CLOSED,EACH,6/11/2025 12:00:00 AM,8,NF,,6/11/2025 12:00:00 AM,Q9962,CANDELIER ELEANA,,,MOUNT SINAI QUEENS - RECVG MAIN,185.76,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"EMERGENCY DEPARTMENT, 14100",OPEN,903079,"903079, UROLOGY",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,2/19/2025 12:00:00 AM,M3059885,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,EMERGENCY DEPARTMENT,14100,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,16,16,16,,,351.04,351.04,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"UROLOGY 
 
BD",Y,14100 ED A1-218 25-10 30TH AVE 1FL,"EMERGENCY DEPARTMENT, 14100",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,351.04,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-14100-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,351.04,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,2/19/2025 12:00:00 AM,CLOSED,7-1-1,21.94,OPEN,EACH,2/19/2025 12:00:00 AM,16,NF,,2/19/2025 12:00:00 AM,Q5491,DIAZ DAVID,,,MOUNT SINAI QUEENS - RECVG MAIN,351.04,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI HOSPITAL,2025,MEDLINE INDUSTRIES INC,"NURSING LABOR & DELIV KP 2-MSH, 10263",OPEN,903079,"903079, UROLOGY",MOUNT SINAI HOSPITAL,Yes,Yes,A303414A,BD,2/22/2025 12:00:00 AM,M3061317,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING LABOR & DELIV KP 2-MSH,10263,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,5,5,5,10,50,1097,1097,NF,True,NF,ANDERSON   MRS. DEBORAH,"ANDERSON, MRS. DEBORAH","UROLOGY 
 
BD",Y,10263 MC KP2 L&D EAST,"NURSING LABOR & DELIV KP 2-MSH, 10263",True,MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,1097,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-10263-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,1097,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,2/21/2025 12:00:00 AM,CLOSED,9-1-1,219.4,OPEN,CASE,2/22/2025 12:00:00 AM,5,NF,50,2/21/2025 12:00:00 AM,M33108,ROJAS BERNNIT,,,MOUNT SINAI HOSPITAL - RECVG MAIN,1097,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"BALANCE SHEET, 00000",CLOSED,119013,"119013, CENTRAL SERVICES",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,6/25/2025 12:00:00 AM,M3117318,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,CENTRAL SERVICES,BRDA303414A,BALANCE SHEET,00000,CENTRAL SERVICES,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,119013,A303414A,2,2,2,10,20,464.4,464.4,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"CENTRAL SERVICES 
 
BD",Y,Q STOREROOM,"BALANCE SHEET, 00000",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,464.398,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-000-11-00000-119013-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,464.4,8027729,BD,BD,NF,1,BD,No, ,NO,119013, CENTRAL SERVICES,6/25/2025 12:00:00 AM,CLOSED,15-1-1,232.199,CLOSED,CASE,6/25/2025 12:00:00 AM,2,NF,20,6/25/2025 12:00:00 AM,Q10380,MENA VICTOR,,,Q STOREROOM,464.398,NF,NF,NF,CENTRAL SERVICES,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI HOSPITAL,2025,MEDLINE INDUSTRIES INC,"NURSING EMERGENCY SERVICES, 12001",CLOSED,903079,"903079, UROLOGY",MOUNT SINAI HOSPITAL,Yes,Yes,A303414A,BD,6/11/2025 12:00:00 AM,M3108479,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING EMERGENCY SERVICES,12001,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,6,6,6,,,139.32,139.32,NF,True,NF,DIAZ VANESSA,DIAZ VANESSA,"UROLOGY 
 
BD",Y,12001 GPMC ED ACUTE1 A,"NURSING EMERGENCY SERVICES, 12001",True,MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,139.32,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12001-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,139.32,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,6/5/2025 12:00:00 AM,CLOSED,21-1-1,23.22,CLOSED FOR RECEIVING,EACH,6/11/2025 12:00:00 AM,6,NF,,6/5/2025 12:00:00 AM,M58558,PASTUIZACA NICOLLAS,,,MOUNT SINAI HOSPITAL - RECVG MAIN,139.32,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI HOSPITAL,2025,MEDLINE INDUSTRIES INC,"NURSING EMERGENCY SERVICES, 12001",OPEN,903079,"903079, UROLOGY",MOUNT SINAI HOSPITAL,Yes,Yes,A303414A,BD,5/3/2025 12:00:00 AM,M3091928,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING EMERGENCY SERVICES,12001,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,6,6,6,,,139.32,139.32,NF,True,NF,DIAZ VANESSA,DIAZ VANESSA,"UROLOGY 
 
BD",Y,12001 GPMC ED ACUTE1 A,"NURSING EMERGENCY SERVICES, 12001",True,MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,139.3194,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12001-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,139.32,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,4/29/2025 12:00:00 AM,CLOSED,35-1-1,23.2199,OPEN,EACH,5/3/2025 12:00:00 AM,6,NF,,4/29/2025 12:00:00 AM,M49548,PARKES KEVIN,,,MOUNT SINAI HOSPITAL - RECVG MAIN,139.3194,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI MORNINGSIDE,2025,MEDLINE INDUSTRIES INC,"OR SUITE GENERAL SURGERY, 12207",OPEN,903079,"903079, UROLOGY",MOUNT SINAI MORNINGSIDE,Yes,Yes,A303414A,BD,2/11/2025 12:00:00 AM,W1032959,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,OR SUITE GENERAL SURGERY,12207,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,3,3,3,10,30,658.2,658.2,NF,True,NF,FORERO PAULO,FORERO PAULO,"UROLOGY 
 
BD",Y,1111 AMSTERDAM AVE GEN SURG GENERAL SURGERY,"OR SUITE GENERAL SURGERY, 12207",True,MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,658.2,MOUNT SINAI MORNINGSIDE,MOUNT SINAI MORNINGSIDE,302-302-11-12207-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,658.2,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,2/11/2025 12:00:00 AM,CLOSED,4-1-1,219.4,OPEN,CASE,2/11/2025 12:00:00 AM,3,NF,30,2/11/2025 12:00:00 AM,L11862,SPENCER DARREL,,,MOUNT SINAI MORNINGSIDE - RECVG MAIN,658.2,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"OPERATING ROOM SUITE, 12200",OPEN,903079,"903079, UROLOGY",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,3/20/2025 12:00:00 AM,M3072408,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,OPERATING ROOM SUITE,12200,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,1,1,1,10,10,232.2,232.2,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"UROLOGY 
 
BD",Y,12200 OR SEMI-LUM 25-10 30TH AVE 5TH FL,"OPERATING ROOM SUITE, 12200",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,232.199,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-12200-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,232.2,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,3/17/2025 12:00:00 AM,CLOSED,17-1-1,232.199,OPEN,CASE,3/20/2025 12:00:00 AM,1,NF,10,3/17/2025 12:00:00 AM,Q6514,PASION RENATO,,,MOUNT SINAI QUEENS - RECVG MAIN,232.199,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"NURSING STATION 2-MSQ, 10405",CLOSED,903079,"903079, UROLOGY",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,7/14/2025 12:00:00 AM,M3124185,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING STATION 2-MSQ,10405,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,2,2,2,,,46.44,46.44,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"UROLOGY 
 
BD",Y,10405 NSG STATION 2 25-10 30TH AVE 2FL,"NURSING STATION 2-MSQ, 10405",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,46.44,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-10405-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,46.44,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,7/11/2025 12:00:00 AM,CLOSED,3-1-1,23.22,CLOSED,EACH,7/14/2025 12:00:00 AM,2,NF,,7/11/2025 12:00:00 AM,Q10967,RUIZ JUNIOR NORMAN,,,MOUNT SINAI QUEENS - RECVG MAIN,46.44,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
